agent0
actions UP DOWN LEFT RIGHT PRESS NOTHING
04011100 1413.2821292618435 1372.3642450311809 1452.0957206014723 1779.847668368554 1444.1536387670876 1367.196675389028
02011100 1470.9756502335767 1369.929851807728 1380.6935541164892 1640.3811327101075 1364.7673028062613 1417.3719951761
01011100 1420.5915948318584 1331.2235660840458 1520.8797189901725 1870.6516548455816 1542.1436889075785 1538.7316116485363
01021100 1805.3602911496932 1615.2510558016186 1582.3060803305398 2211.7577858548248 1793.644765795534 1793.9861999917991
02021100 1673.9252882825513 1617.8796905422873 1219.0334277465156 2032.0304164437516 1648.736729466136 1535.0064609274768
03021100 98.9087681159719 1605.6916447054334 1361.0481409848846 2344.279194836368 1866.280066796274 1676.4091982430934
03031100 2082.8218444998893 2273.7155666964086 1708.8910856648451 2868.008758265701 2119.1009053346984 2349.3818768456185
02071100 4726.618845131684 4898.328511292848 3885.5534372842335 0 0 4530.009368888036
02031100 2523.0977328126673 2261.71012560707 1605.0922019014529 2554.8364415514734 2115.578358542837 1942.4872832447838
01031100 2224.870963127709 2002.0812090372274 1763.1954626436925 2779.4121843035873 2177.6473430487927 2238.7027258837384
01071101 0 0 99.99999999999994 0 0 0
01061101 0 0 0 0 0 0
04021100 1692.8602794701148 1814.5608136543435 1452.0031816360627 2206.844083159942 1610.9555584343652 1663.9566317729482
02041101 0 0 0 0 5450.120342210769 5483.705940267016
04010100 4827.386987566886 4635.974217253962 4476.788621614791 4338.453376143112 4407.48642500705 4495.687946077023
04041101 0 0 0 99.99999999999994 0 0
04051101 0 0 0 0 0 0
02081101 0 0 0 0 0 6965.855052119385
02020101 5112.881034004083 99.99999999989731 5233.05247942137 5255.380374639149 5069.700318817189 5294.647166784136
03020101 0 0 0 0 0 0
03030101 0 99.03022627021245 0 3135.9070411699854 5993.202284084839 0
04050101 0 6592.954523158156 0 0 0 0
03070101 0 0 3553.568899499315 0 0 0
03060101 0 0 0 3554.1850124196094 0 0
